,Club,LastName,FirstName,Position,BaseSalary,GuaranteedCompensation,Year
461,COL,DiRaimondo,John,M,17700.0,17700.0,2008
462,DC,Doe,Francis,F,33000.0,40500.0,2008
463,LA,Dominguez,Eduardo,D,192000.0,192000.0,2008
464,LA,Donovan,Landon,F,900000.0,900000.0,2008
465,NE,Dube,Mkhokheli,F,17700.0,17700.0,2008
466,TFC,Dunivant,Todd,D,104737.5,104737.5,2008
467,DC,Dyachenko,Rod,M,33000.0,33000.0,2008
468,CHV,Ebert,Eric,D,12900.0,12900.0,2008
469,NY,Echeverry,Oscar,F,80000.0,80000.0,2008
470,TFC,Edwards,Brian,GK,36000.0,44750.0,2008
471,CLB,Ekpo,Emmanuel,M,101500.0,123750.0,2008
472,CLB,Elenio,Cory,M,12900.0,12900.0,2008
473,TFC,Elkinson,Kilian,M,12900.0,12900.0,2008
474,DC,Emilio,Luciano,F,720000.0,758857.14,2008
475,COL,Erpen,Facundo,D,125000.0,125000.0,2008
476,CHV,Eskandarian,Alecko,F,123500.0,131041.25,2008
477,RSL,Espindola,Fabian,F,75000.0,75000.0,2008
478,KC,Espinoza,Roger,M,45000.0,78750.0,2008
479,CLB,Evans,Brad,M,33000.0,33000.0,2008
480,CHV,Ferreira,Dejair,M,96000.0,185230.77,2008
481,RSL,Findley,Robert,F,47100.0,59600.0,2008
482,NE,Flood,Gary,M,17700.0,17700.0,2008
483,CHV,Flores,Jorge,F,17700.0,17700.0,2008
484,LA,Franchino,Joey,M,50000.0,50000.0,2008
485,LA,Franklin,Sean,D,36000.0,48500.0,2008
486,CHI,Frankowski,Tomasz,F,198000.0,214250.0,2008
487,TFC,Freeman,Hunter,D,61160.0,71160.0,2008
488,TFC,Gala,Gabe,D,12900.0,12900.0,2008
489,CHV,Galindo,Maykel,F,79750.0,79750.0,2008
490,DC,Gallardo,Marcelo,M,1500000.0,1870000.0,2008
491,SJ,Garcia,Nick,D,137812.0,142812.0,2008
492,CLB,Garey,Jason,F,48125.0,60625.0,2008
493,TFC,Gaudet,Derek,F,12900.0,12900.0,2008
494,CLB,Gaven,Eddie,M,165000.0,165000.0,2008
495,LA,Gavin,Michael,D,17700.0,17700.0,2008
496,NE,Germanese,Joe,M,12900.0,12900.0,2008
497,SJ,Ghebru,Michael,F,12900.0,12900.0,2008
498,COL,Gibbs,Cory,D,96000.0,103142.86,2008
499,NY,Gilkerson,John,D,12900.0,12900.0,2008
500,SJ,Glinton,Gavin,F,60000.0,60000.0,2008
501,NY,Goldthwaite,Kevin,D,68750.0,77750.0,2008
502,COL,Gomez,Christian,M,385000.0,430000.0,2008
503,KC,Gomez,Hercules,F,51817.5,51817.5,2008
504,LA,Gordon,Alan,F,72504.0,72504.0,2008
505,SJ,Grabavoy,Ned,M,90000.0,90000.0,2008
507,SJ,Gray,Kelly,M,38247.0,40579.13,2008
508,COL,Grazier,Brian,M,12900.0,12900.0,2008
509,CLB,Gruenebaum,Andy,GK,33000.0,33000.0,2008
510,DAL,Guarda,Bruno,M,45000.0,65500.0,2008
511,DC,Guerrero,Ivan,M,140000.0,147000.0,2008
512,TFC,Guevara,Amado,M,162000.0,185750.0,2008
513,SJ,Gustavson,Michael,GK,12900.0,12900.0,2008
514,CHI,Gutierrez,Diego,D,105000.0,107500.0,2008
515,CHV,Guzan,Brad,GK,88974.38,103974.38,2008
516,CHV,Hamilton,Anthony,F,17700.0,17700.0,2008
517,TFC,Harmse,Kevin,M,72000.0,72000.0,2008
518,KC,Harrington,Michael,D,49600.0,67100.0,2008
519,CHV,Harris,Atiba,F,57000.0,60000.0,2008
520,KC,Hartman,Kevin,GK,150000.0,150000.0,2008
521,COL,Harvey,Jordan,D,33000.0,33000.0,2008
522,SJ,Hatzke,Matt,M,12900.0,12900.0,2008
523,HOU,Hatzke,Nick,M,12900.0,12900.0,2008
524,HOU,Hayden,John-Michael,M,17700.0,17700.0,2008
525,NE,Heaps,Jay,D,110000.0,116000.0,2008
526,CLB,Hejduk,Frankie,D,150000.0,175000.0,2008
527,CLB,Hendrickson,Ezra,D,72000.0,72000.0,2008
528,SJ,Hernandez,Jason,D,47250.0,47875.0,2008
529,CHI,Herron,Andy,F,90000.0,102500.0,2008
530,CLB,Hesmer,William,GK,70000.0,70000.0,2008
531,KC,Hohlbein,Aaron,D,33000.0,33000.0,2008
532,HOU,Holden,Stuart,M,33075.0,33075.0,2008
533,RSL,Horst,David,D,33000.0,33000.0,2008
534,SJ,Huckerby,Darren,F,330000.0,355000.0,2008
535,COL,Hughes,Justin,GK,12900.0,12900.0,2008
536,HOU,Ianni,Patrick,D,75000.0,108000.0,2008
537,TFC,Ibrahim,Abdus,F,70000.0,103000.0,2008
538,NE,Igwe,Amaechi,D,70000.0,103000.0,2008
539,COL,Ihemelu,Ugo,D,60500.0,60500.0,2008
540,CLB,Iro,Andy,D,36000.0,53500.0,2008
541,TFC,James,Julius,D,36000.0,44750.0,2008
542,DC,Janicki,Greg,D,12900.0,12900.0,2008
543,HOU,Jaqua,Nate,F,156000.0,174125.0,2008
544,LA,Jazic,Ante,D,120000.0,125625.0,2008
545,KC,Jewsbury,Jack,D,55000.0,55000.0,2008
546,NY,Jimenez,Diego,D,12900.0,12900.0,2008
547,SJ,Johnson,Ryan,M,33000.0,33000.0,2008
548,RSL,Johnson,Will,F,39000.0,52571.43,2008
549,LA,Jordan,Bryan,F,12900.0,12900.0,2008
550,NE,Joseph,Shalrie,M,300000.0,325000.0,2008
551,CLB,Josten,George,F,12900.0,12900.0,2008
552,RSL,Joy,Ian,D,120000.0,120000.0,2008
553,CLB,Junge,Ryan,D,12900.0,12900.0,2008
554,HOU,Kamara,Kei,F,47850.0,57850.0,2008
555,NY,Kandji,Macoumba,F,36000.0,56988.37,2008
557,CHI,Kasiguran,Kai,F,12900.0,12900.0,2008
558,COL,Keel,Stephen,D,17700.0,17700.0,2008
559,SEA,Keller,Kasey,GK,,,2008
560,CHV,Kennedy,Dan,GK,33000.0,33000.0,2008
561,CHI,Kettering,Tyler,GK,12900.0,12900.0,2008
562,DC,Khumalo,Thabiso,F,33000.0,33000.0,2008
563,COL,Kimura,Kosuke,D,17700.0,17700.0,2008
564,CHI,King,Stephen,M,17700.0,17700.0,2008
565,RSL,Kirby,Dustin,D,17700.0,17700.0,2008
566,DC,Kirk,Quavas,M,100000.0,136500.0,2008
567,SJ,Kirovski,Jovan,F,220000.0,220000.0,2008
568,LA,Klein,Chris,D,150000.0,150000.0,2008
569,NY,Kljestan,Gordon,M,12900.0,12900.0,2008
570,CHV,Kljestan,Sacha,M,95000.0,128000.0,2008
571,NE,Knighton,Brad,GK,17700.0,17700.0,2008
572,DC,Koroma,Ibrahim,D,17700.0,17700.0,2008
573,RSL,Kovalenko,Dema,M,200000.0,207618.75,2008
574,HOU,Kpene,Guy,F,12900.0,12900.0,2008
575,KC,Kraus,Michael,M,12900.0,12900.0,2008
576,KC,Kronberg,Eric,GK,33000.0,33000.0,2008
577,COL,LaBrocca,Nick,M,12900.0,12900.0,2008
578,DAL,Lambo,Josh,GK,45000.0,78000.0,2008
579,NE,Larentowicz,Jeff,M,33000.0,33000.0,2008
580,SEA,Le Toux,Sebastian,M,84000.0,96000.0,2008
581,KC,Leathers,Jonathan,D,17700.0,17700.0,2008
582,NY,Leitch,Chris,D,60000.0,60000.0,2008
583,CLB,Lenhart,Steven,F,12900.0,12900.0,2008
584,LA,Lewis,Eddie,M,108000.0,113714.29,2008
585,SJ,Lima,Francisco,M,195000.0,207000.0,2008
586,KC,Lopez,Claudio,F,720000.0,820000.0,2008
587,CHI,Lowry,Peter,M,12900.0,12900.0,2008
588,NY,Magee,Mike,F,64637.19,65637.19,2008
589,NE,Mansally,Abdoulie,F,33000.0,33000.0,2008
590,NE,Manzonelli,Brandon,M,12900.0,12900.0,2008
591,CHI,Mapp,Justin,M,165000.0,200000.0,2008
592,KC,Marinelli,Carlos,M,115000.0,115000.0,2008
593,CHI,Marmol,Lidor,M,96000.0,109750.0,2008
594,KC,Marquess,Matt,D,12900.0,12900.0,2008
595,CHV,Marsch,Jesse,M,150000.0,159375.0,2008
596,CLB,Marshall,Chad,D,125000.0,148000.0,2008
597,TFC,Marshall,Tyrone,D,150000.0,153750.0,2008
598,DC,Martinez,Gonzalo,D,228000.0,244750.0,2008
599,COL,Mastroeni,Pablo,M,300000.0,318000.0,2008
600,RSL,Mathis,Clint,M,99999.96,99999.96,2008
601,CHV,Mayen,Gerson,M,12900.0,12900.0,2008
602,NY,M'Buta,Andongcho,M,12900.0,12900.0,2008
603,CHI,McBride,Brian,F,163999.92,189333.25,2008
604,DAL,McCarty,Dax,M,45500.0,58000.0,2008
605,LA,McDonald,Brandon,M,17700.0,17700.0,2008
606,KC,McKenzie,Rauwshan,D,12900.0,12900.0,2008
607,COL,McManus,Tom,F,134400.0,140462.5,2008
608,DC,McTavish,Devon,D,33000.0,33000.0,2008
609,DC,Mediate,Domenic,M,33000.0,33000.0,2008
610,TFC,Melo,Joey,M,12900.0,12900.0,2008
611,NY,Mendes,Carlos,D,70986.56,70986.56,2008
612,CHV,Mendoza,Francisco,M,105000.0,105000.0,2008
613,CLB,Miglioranzi,Stefani,M,76200.0,84200.0,2008
614,DC,Miller,Ryan,D,12900.0,12900.0,2008
615,CLB,Moffat,Adam,M,17700.0,17700.0,2008
617,DAL,Moor,Drew,D,132000.0,149188.89,2008
618,RSL,Morales,Javier,M,240000.0,240000.0,2008
619,CLB,Moreno,Alejandro,F,126000.0,131000.0,2008
620,DC,Moreno,Jaime,F,275000.0,275000.0,2008
621,KC,Morsink,Kurt,M,33000.0,33000.0,2008
622,RSL,Movsisyan,Yura,F,47575.0,57575.0,2008
623,HOU,Mullan,Brian,M,156240.0,165552.5,2008
624,HOU,Mulrooney,Richard,M,157500.0,157500.0,2008
625,LA,Munoz,Mike,M,12900.0,12900.0,2008
626,KC,Myers,Chance,D,70000.0,130000.0,2008
627,CHV,Nagamura,Paulo,M,93712.5,93712.5,2008
628,DC,Namoff,Bryan,D,95000.0,98750.0,2008
629,RSL,Nimo,Alex,M,45000.0,78000.0,2008
630,CHI,Noble,Nick,GK,17700.0,17700.0,2008
631,CLB,Noonan,Pat,F,175008.0,175008.0,2008
632,RSL,Nunez,Tino,F,17700.0,17700.0,2008
633,CHV,Nurse,Roberto,F,12900.0,12900.0,2008
634,CHI,Nyarko,Patrick,F,55000.0,135000.0,2008
635,NE,Nyassi,Sainey,M,33000.0,33000.0,2008
636,SEA,Nyassi,Sanna,M,33000.0,33000.0,2008
637,CLB,Nyazamba,Stanley,F,12900.0,12900.0,2008
638,COL,O'Brien,Ciaran,M,45000.0,78750.0,2008
639,SJ,O'Brien,Ronnie,M,240000.0,258750.0,2008
640,DAL,Oduro,Dominic,F,33000.0,33000.0,2008
641,RSL,Olave,Jamison,D,80000.0,80000.0,2008
642,DC,Olsen,Ben,M,215000.0,215000.0,2008
643,HOU,Onstad,Pat,GK,173000.0,173000.0,2008
644,CLB,O'Rourke,Danny,D,59147.81,69147.81,2008
645,CLB,Oughton,Duncan,D,75600.0,75600.0,2008
646,CLB,Padula,Gino,D,120000.0,145000.0,2008
647,NY,Palacio,Mike,M,12900.0,12900.0,2008
648,CHV,Paladini,Daniel,M,12900.0,12900.0,2008
649,CHI,Pappa,Marco,M,33000.0,33000.0,2008
650,KC,Pardo,Boris,GK,12900.0,12900.0,2008
651,NY,Parke,Jeff,D,57487.5,58737.5,2008
652,CHV,Parker,Lance,GK,12900.0,12900.0,2008
653,NE,Parkhurst,Michael,D,135382.5,147882.5,2008
654,NY,Patterson,Caleb,GK,12900.0,12900.0,2008
655,CHI,Pause,Logan,M,81730.0,84230.0,2008
656,DC,Peralta,Gonzalo,D,180000.0,199000.0,2008
657,CLB,Peterson,Andrew,D,12900.0,12900.0,2008
658,COL,Peterson,Jacob,F,75000.0,93750.0,2008
659,COL,Petke,Mike,D,133000.0,133000.0,2008
660,NE,Phelan,Pat,M,33000.0,33000.0,2008
661,CLB,Pierre-Louis,Ricardo,F,17700.0,17700.0,2008
662,NY,Pietravallo,Juan,M,192000.0,192000.0,2008
663,LA,Pires,Alvaro,M,100000.0,110775.31,2008
664,DAL,Pitchkolan,Aaron,D,33000.0,33000.0,2008
665,KC,Pizarro,Nelson,M,12900.0,12900.0,2008
666,CLB,Plotkin,Brian,M,12900.0,12900.0,2008
667,KC,Pore,Ryan,F,54807.5,67307.5,2008
668,CHI,Prideaux,Brandon,D,72000.0,72000.0,2008
669,DC,Quaranta,Santino,M,35000.0,35000.0,2008
670,NE,Ralston,Steve,M,150000.0,150000.0,2008
671,LA,Randolph,Michael,D,33000.0,33000.0,2008
672,CHV,Razov,Ante,F,255000.0,258750.0,2008
673,RSL,Reiman,Kevin,M,12900.0,12900.0,2008
674,NE,Reis,Matt,GK,161250.0,161250.0,2008
675,RSL,Reynish,Kyle,GK,17700.0,17700.0,2008
676,DAL,Rhine,Bobby,D,65000.0,67500.0,2008
677,DAL,Ricchetti,Pablo,M,132000.0,138625.0,2008
678,NY,Richards,Dane,M,33000.0,33000.0,2008
679,TFC,Ricketts,Rohan,M,200004.0,212504.0,2008
680,SJ,Riley,James,D,33000.0,33000.0,2008
681,RSL,Rimando,Nick,GK,91500.0,95843.75,2008
682,SJ,Roberts,Jamil,D,17700.0,17700.0,2008
683,LA,Roberts,Troy,D,33000.0,33000.0,2008
684,TFC,Robinson,Carl,M,315000.0,330000.0,2008
685,CHI,Robinson,Dasan,D,44625.0,44625.0,2008
686,HOU,Robinson,Eddie,D,131250.0,131250.0,2008
687,DAL,Rocha,Andre,M,135000.0,135000.0,2008
688,CLB,Rogers,Robbie,M,57500.0,57500.0,2008
689,NY,Rojas,Jorge,M,84000.0,94000.0,2008
690,CHI,Rolfe,Chris,F,81375.0,86075.0,2008
691,TFC,Rosenlund,Tyler,M,17700.0,17700.0,2008
692,NY,Roth,David,M,12900.0,12900.0,2008
693,DAL,Rowland,Jeff,M,17700.0,17700.0,2008
695,TFC,Ruiz,Carlos,F,350000.0,460000.0,2008
696,RSL,Russell,Robbie,M,95016.0,100767.43,2008
697,DAL,Sala,Dario,GK,130000.0,139875.0,2008
698,SJ,Salinas,Shea,M,33000.0,33000.0,2008
699,DAL,Saragosa,Marcelo,M,70350.0,74635.71,2008
700,COL,Sarkodie,Kwame,D,12900.0,12900.0,2008
701,NY,Sassano,Luke,M,17700.0,17700.0,2008
702,LA,Saunders,Josh,GK,33000.0,33000.0,2008
703,CHV,Savage,Keith,F,12900.0,12900.0,2008
704,CLB,Schelotto,Guillermo Barros,F,250000.0,375000.0,2008
705,CLB,Schoeni,Kenny,GK,17700.0,17700.0,2008
706,SJ,Sealy,Scott,F,34728.75,34728.75,2008
707,CHI,Segares,Gonzalo,D,58590.0,61090.0,2008
708,RSL,Seitz,Chris,GK,70000.0,105500.0,2008
709,DAL,Serioux,Adrian,D,113400.0,125900.0,2008
710,LA,Sesay,Israel,F,45000.0,77083.33,2008
712,DAL,Shea,Brek,M,45000.0,78000.0,2008
713,DAL,Sikora,Victor,M,144000.0,163285.71,2008
714,DC,Simms,Clyde,M,57750.0,59000.0,2008
715,SJ,Smarte,Adam,F,17700.0,17700.0,2008
716,TFC,Smith,Jarrod,F,36000.0,36000.0,2008
717,TFC,Smith,Johann,F,36000.0,47666.67,2008
718,NE,Smith,Khano,M,46305.0,46305.0,2008
719,SJ,Somma,Davide,M,12900.0,12900.0,2008
720,CHI,Soumare,Bakary,D,70000.0,103000.0,2008
721,KC,Souter,Kevin,M,12900.0,12900.0,2008
722,NY,Stammler,Seth,M,105000.0,105000.0,2008
723,DC,Stratford,Dan,M,17700.0,17700.0,2008
724,RSL,Sturgis,Nathan,M,75000.0,108000.0,2008
725,CHV,Suarez,Claudio,D,125000.0,137500.0,2008
726,TFC,Sutton,Greg,GK,150000.0,157562.5,2008
727,CHV,Talley,Carey,D,105000.0,105000.0,2008
728,RSL,Tennelle,Brennan,M,12900.0,12900.0,2008
729,CHV,Thomas,Shavar,D,95000.0,98750.0,2008
730,DAL,Thompson,Abe,F,33000.0,33000.0,2008
731,DC,Thompson,Craig,M,12900.0,12900.0,2008
732,NE,Thompson,Wells,M,33000.0,33000.0,2008
733,CHV,Thornton,Zach,GK,50000.0,52500.0,2008
734,DC,Thorpe,James,GK,12900.0,12900.0,2008
735,CHI,Thorrington,John,M,60000.0,61875.0,2008
736,NE,Tierney,Chris,D,12900.0,12900.0,2008
737,NY,Touray,Sainey,F,12900.0,12900.0,2008
738,KC,Trujillo,Ivan,F,70000.0,70000.0,2008
739,LA,Tudela,Josh,M,17700.0,17700.0,2008
740,NE,Twellman,Taylor,F,325008.0,350008.0,2008
741,NE,Tyler,Brandon,D,12900.0,12900.0,2008
742,NY,Ubiparipovic,Sinisa,M,33000.0,33000.0,2008
743,HOU,Ustruck,Erik,M,12900.0,12900.0,2008
744,LA,Vagenas,Peter,M,144000.0,144000.0,2008
745,LA,Valentin,Julian,D,12900.0,12900.0,2008
746,NE,Valentino,Rob,D,36000.0,53500.0,2008
747,NY,Van Den Bergh,Dave,M,240000.0,274583.33,2008
748,LA,Vanney,Greg,D,91800.0,91800.0,2008
749,CHV,Vaughn,Lawson,D,33000.0,33000.0,2008
750,TFC,Velez,Marco,D,60000.0,60500.0,2008
751,CHV,Victorine,Sasha,M,151250.0,153750.0,2008
752,DC,Vide,Joe,M,17700.0,19128.57,2008
753,DAL,Wadsworth,Spencer,M,12900.0,12900.0,2008
754,DAL,Wagenfuhr,David,D,44500.0,45250.0,2008
755,DAL,Wagner,Blake,D,36300.0,48800.0,2008
756,KC,Wahl,Tyson,D,33000.0,33000.0,2008
757,HOU,Waibel,Craig,D,70008.0,70008.0,2008
758,DAL,Wallace,Anthony,M,70000.0,103000.0,2008
759,HOU,Waller,Corbin,GK,12900.0,12900.0,2008
760,COL,Ward,Tim,D,44620.0,54620.0,2008
761,NE,Warren,Doug,GK,52500.0,52500.0,2008
762,CHI,Washington,Austin,D,12900.0,12900.0,2008
763,DAL,Watson,Jaime,F,17700.0,17700.0,2008
764,KC,Watson,Lance,M,17700.0,17700.0,2008
765,DC,Wells,Zachary,GK,52920.0,52920.0,2008
766,LA,Wicks,Josh,GK,38000.0,38000.0,2008
767,CHV,Wicky,Raphael,M,149583.29,159583.29,2008
768,DAL,Wileman,Chase,M,17700.0,17700.0,2008
769,RSL,Williams,Andy,M,80000.0,80000.0,2008
770,RSL,Wingert,Chris,D,65000.0,65000.0,2008
771,KC,Wolff,Josh,F,200004.0,200004.0,2008
772,NY,Wolyniec,John,F,68906.25,68906.25,2008
773,HOU,Wondolowski,Chris,M,33000.0,33000.0,2008
774,HOU,Wondolowski,Stephen,D,12900.0,12900.0,2008
775,CHI,Woolard,Daniel,D,17700.0,17700.0,2008
776,TFC,Wynne,Marvell,D,47500.0,150000.0,2008
777,DC,Zaher,Mike,D,12900.0,12900.0,2008
778,COL,Zambrano,Cesar,M,12900.0,12900.0,2008
779,KC,Zavagnin,Kerry,M,169400.0,169400.0,2008
780,CLB,Zayner,Jed,D,36300.0,43800.0,2008
781,CHV,Zotinca,Alex,D,70875.0,72125.0,2008
782,NE,Albright,Chris,D,176000.0,176000.0,2009
783,RSL,Alexandre,Jean,M,34000.0,34000.0,2009
784,DC,Allen,Ely,F-M,15300.0,15300.0,2009
785,SEA,Alonso,Osvaldo,M,65000.0,65000.0,2009
786,NE,Alston,Kevin,D,55000.0,104000.0,2009
787,SJ,Alvarez,Arturo,M-F,174750.0,184087.5,2009
788,SJ,Amarikwa,Quincy,F,34000.0,34000.0,2009
789,NY,Angel,Juan Pablo,F,1500000.0,1800000.0,2009
790,KC,Arnaud,Davy,M,220000.0,228750.0,2009
791,HOU,Ashe,Corey,M,34650.0,34650.0,2009
792,TFC,Attakora-Gyan,Nana,D,34000.0,34000.0,2009
793,DAL,Avila,Eric,M,70000.0,103000.0,2009
794,NE,Badilla,Gabriel,D,138000.0,138000.0,2009
795,COL,Ballouchy,Mehdi,M,100000.0,118000.0,2009
796,CHI,Banner,Michael,D,34000.0,34000.0,2009
797,DC,Barklage,Brandon,M-F,20100.0,20100.0,2009
798,NE,Barnes,Darrius,D,34008.0,34008.0,2009
799,HOU,Barrett,Wade,D,154000.0,156500.0,2009
800,TFC,Barrett,Chad,F,195000.0,202500.0,2009
801,COL,Baudet,Julien,D,156000.0,169750.0,2009
802,RSL,Beckerman,Kyle,M,160650.0,163150.0,2009
803,LA,Beckham,David,M,5500000.0,6500000.0,2009
804,RSL,Beltran,Anthony,D,70000.0,105500.0,2009
806,DAL,Benitez,Jair,D,36000.0,36000.0,2009
807,LA,Berhalter,Gregg,D,144000.0,162750.0,2009
808,KC,Besler,Matt,D,36000.0,47250.0,2009
809,LA,Birchall,Chris,M,84000.0,97125.0,2009
810,CHI,Blanco,Cuauhtemoc,M,2770000.0,2940000.0,2009
811,RSL,Borchers,Nat,D,130000.0,137500.0,2009
812,NY,Borman,Danleigh,D-M,20100.0,20100.0,2009
813,CHV,Bornstein,Jonathan,D,90000.0,90000.0,2009
814,SEA,Boss,Terry,GK,36000.0,38500.0,2009
815,HOU,Boswell,Robert,D,150000.0,150000.0,2009
816,LA,Bowen,Tristan,F,65000.0,96363.63,2009
817,NY,Boyens,Andrew,D,49550.0,52050.0,2009
818,CHV,Braun,Justin,F,20100.0,20100.0,2009
819,TFC,Brennan,Jim,D,185000.0,193250.0,2009
820,SEA,Brown,Evan,D,20100.0,20100.0,2009
821,CHI,Brown,C.J.,D,91200.0,96000.0,2009
822,CLB,Brunner,Eric,D,34008.0,34008.0,2009
823,LA,Buddle,Edson,F,169950.0,179950.0,2009
824,DC,Burch,Marc,D,60000.0,62500.0,2009
825,SJ,Burling,Bobby,D,34000.0,34000.0,2009
826,CLB,Burns,Kevin,M,20100.0,20100.0,2009
827,COL,Burpo,Preston,GK,57871.99,57871.99,2009
828,DAL,Burse,Ray,GK,34650.0,34650.0,2009
829,CHI,Busch,Jon,GK,135000.0,136350.0,2009
830,HOU,Cameron,Geoff,M,34650.0,34650.0,2009
831,RSL,Campos,Pablo,F,65000.0,69846.72,2009
832,SJ,Cannon,Joe,GK,180500.0,190756.25,2009
833,CHI,Carr,Calen,F,58410.0,70910.0,2009
834,DC,Carreiro,Fred,M-F,225000.0,257000.0,2009
835,CLB,Carroll,Brian,M,133875.0,137625.0,2009
836,COL,Casey,Conor,F,200000.0,200000.0,2009
837,NE,Castro,Mauricio,M,120000.0,126250.0,2009
838,NY,Celades,Albert,M,100000.0,125625.0,2009
839,NY,Cepero,Daniel,GK,34000.0,34000.0,2009
840,COL,Ceus,Steward,GK,20100.0,20100.0,2009
841,HOU,Chabala,Michael,M,34000.0,34000.0,2009
842,DAL,Chavez,Marvin,M,60000.0,70000.0,2009
843,CHV,Chijindu,Chukwudi,M,20100.0,20100.0,2009
844,HOU,Ching,Brian,F,242550.0,242550.0,2009
845,NY,Chirgadze,Giorgi,F,20100.0,20100.0,2009
846,COL,Clark,Colin,M,85000.0,90000.0,2009
847,HOU,Clark,Ricardo,M,248050.0,248050.0,2009
848,HOU,Cochrane,Ryan,D,145000.0,146250.0,2009
849,NE,Colaluca,Nico,M,75000.0,108000.0,2009
850,CHI,Conde,Wilman,D,168000.0,188000.0,2009
851,KC,Conrad,Jimmy,D,213750.0,225000.0,2009
852,SJ,Convey,Bobby,M,222000.0,244500.0,2009
853,CHV,Conway,Jon,GK,36000.0,42125.0,2009
854,SJ,Corrales,Ramiro,M,190000.0,202500.0,2009
855,NY,Coundoul,Bouna,GK,123999.96,125249.96,2009
856,RSL,Cox,Raphael,D,20100.0,20100.0,2009
857,KC,Cristman,Adam,F,34650.0,34650.0,2009
858,TFC,Cronin,Sam,M,36000.0,84000.0,2009
859,HOU,Cruz,Danny,M,55000.0,98000.0,2009
860,CHV,Cuesta,Yamith,D,36000.0,36000.0,2009
861,COL,Cummings,Omar,F,65000.0,73750.0,2009
862,DAL,Cunningham,Jeffrey,F,209170.0,219295.0,2009
863,CHV,Curtin,Jim,D,109204.2,109204.2,2009
864,COL,Dalby,Greg,M,34650.0,34650.0,2009
865,DAL,Davies,Kyle,D,50004.0,50004.0,2009
866,HOU,Davis,Brad,M,132300.0,132300.0,2009
867,TFC,de Guzman,Julian,M,909600.0,956350.0,2009
868,LA,DeLaGarza,AJ,D,36000.0,36000.0,2009
869,HOU,Deric,Tyler,GK,20100.0,20100.0,2009
870,TFC,DeRosario,Dwayne,M,357000.0,425750.0,2009
871,TFC,Dichio,Daniel,F,120000.0,120000.0,2009
872,CHI,Dimitrov,Stefan,F,34008.0,34008.0,2009
873,DC,DiRaimondo,John,M,20100.0,20100.0,2009
874,COL,Diz,Facundo,F,42000.0,42000.0,2009
875,LA,Donovan,Landon,F,900000.0,900000.0,2009
877,NE,Dube,Mkhokheli,F,34650.0,34650.0,2009
878,LA,Dunivant,Todd,D,109974.38,109974.38,2009
879,CHI,Dykstra,Andrew,GK,34000.0,34000.0,2009
880,TFC,Edwards,Brian,GK,39600.0,48350.0,2009
881,CLB,Ekpo,Emmanuel,M,125000.0,147250.0,2009
882,RSL,El Khalifi,Rachid,M-F,84996.0,102996.0,2009
883,CLB,Elenio,Cory,M,20100.0,20100.0,2009
884,SJ,Elliot,Simon,M,80640.0,87315.0,2009
885,DC,Emilio,Luciano,F,720000.0,758857.14,2009
886,LA,Eskandarian,Alecko,F,135850.0,143391.25,2009
887,RSL,Espindola,Fabian,F,42000.0,42000.0,2009
888,KC,Espinoza,Roger,M,70000.0,103750.0,2009
889,SEA,Evans,Brad,M,44550.0,44550.0,2009
890,SEA,Eylander,Chris,GK,45500.0,45500.0,2009
891,TFC,Fellinga,Lesly,D,36000.0,36000.0,2009
892,DAL,Ferreira,David,M-F,300000.0,300000.0,2009
893,RSL,Findley,Robert,F,60060.0,72560.0,2009
894,CHV,Flores,Jorge,F,34000.0,34000.0,2009
895,LA,Franklin,Sean,D,64350.0,76850.0,2009
896,TFC,Frei,Stefan,GK,65000.0,120000.0,2009
897,SEA,Fucito,Michael,M,20100.0,20100.0,2009
898,TFC,Gala,Gabe,D-M,20100.0,20100.0,2009
899,CHV,Galindo,Maykel,F,87725.0,87725.0,2009
900,NY,Garcia,Walter Ariel,D,36000.0,36000.0,2009
901,HOU,Garcia,Felix,F,65000.0,99000.0,2009
902,TFC,Garcia,Nick,D,190000.0,198750.0,2009
903,CLB,Garey,Jason,F,52937.5,65437.5,2009
904,CLB,Gaven,Eddie,M-F,173250.0,173250.0,2009
905,TFC,Gerba,Ali,F,144996.0,177433.5,2009
906,COL,Gibbs,Cory,D,110000.0,117142.86,2009
907,SJ,Glen,Cornell,F,73020.0,87895.0,2009
908,NY,Goldthwaite,Kevin,D,102000.0,111000.0,2009
909,TFC,Gomez,Emmanuel,D,35700.0,41300.0,2009
910,KC,Gomez,Herculez,M-F,54408.38,54408.38,2009
911,DC,Gomez,Christian,M,255000.0,321250.0,2009
912,RSL,Gonzalez,Nelson,M-F,36000.0,36000.0,2009
913,SEA,Gonzalez,Leonardo,D,48000.0,48000.0,2009
914,LA,Gonzalez,Omar,D,65000.0,142000.0,2009
915,LA,Gordon,Alan,F,79754.4,79754.4,2009
916,RSL,Grabavoy,Ned,M,83600.0,83600.0,2009
917,SJ,Graczyk,Mike,GK,20100.0,20100.0,2009
918,SEA,Graham,Taylor,D,55000.0,55000.0,2009
919,CLB,Grendi,Alex,M,20100.0,20100.0,2009
920,LA,Griffin,Leonard,D,37000.0,39500.0,2009
921,CLB,Gruenebaum,Andy,GK,34650.0,34650.0,2009
922,DAL,Guarda,Bruno,M,70000.0,90500.0,2009
923,TFC,Guevara,Amado,M,300000.0,323750.0,2009
925,DC,Habarugira,David,D,48000.0,55500.0,2009
